epoch,train_loss,valid_loss,learning_rate,time_taken
1,60.743383134263354,48.15497688646735,0.001,941.051787999997
2,49.93292472467703,42.98765293953304,0.001,806.5080379999999
3,46.2329508889886,40.01143582465763,0.001,773.5287514000083
4,43.40380984250459,43.45046948638878,0.001,735.3657974999951
5,41.68977213677714,36.40915290129664,0.001,737.9031823999976
6,40.324514003836924,35.86387469053749,0.001,740.6988615000009
7,39.773019829819994,37.60123350508852,0.001,723.4291502999986
8,39.15265334380698,34.70860132758726,0.001,731.1235356999969
9,38.73447984849674,34.26570302335914,0.001,726.7385352999991
10,38.28685071012553,33.94602057162399,0.001,727.0697211999941
11,37.56497907870178,33.49503716739915,0.001,723.4187532000069
12,37.34338978066196,33.84871437948991,0.001,718.9134364999918
13,36.72716166221432,33.65520378248122,0.001,719.0041961000097
14,36.27321379706521,34.403487930052066,0.001,736.1075525000051
15,35.95456249747373,32.855496139079214,0.001,813.653356099996
16,35.82121573241429,32.87770033275058,0.001,733.2077820999984
17,35.11685417451724,36.92585618913109,0.001,734.3311525000026
18,34.626353548079656,32.025831488566524,0.001,726.4065247000108
19,35.02519426104361,31.13076577499738,0.001,743.4776357999945
20,34.32968953519956,31.805588835349198,0.001,726.5418602999998
21,33.916154341150985,29.78965736439076,0.001,717.8289256999997
22,34.034495351017554,30.864958494536125,0.001,736.8359382000053
23,33.556147797598875,31.94562861179458,0.001,731.9000907000009
24,33.45771694241257,32.111035624381046,0.001,723.1167042000015
25,33.06863660928351,28.635384042909696,0.001,721.5483660000027
26,32.76176433650331,28.516450354908958,0.001,730.2068544999929
27,32.47291601193627,29.41089405913176,0.001,723.801810799996
28,32.66235419933327,31.944381450536994,0.001,730.2105134000012
29,32.95654153825439,26.97929850111021,0.001,729.9042998000077
30,31.96924577637543,27.60816677748241,0.001,717.2553297999984
31,32.12546403919061,31.927236394581634,0.001,720.5245719000086
32,31.960170530165513,27.526515216546812,0.001,722.15628499999
33,31.494316821827162,26.16441531530024,0.001,788.8223981000046
34,31.022464063547062,26.321845751744476,0.001,874.520955
35,30.84063262336347,27.56909807001169,0.001,768.4166213999997
36,30.95394555231993,27.489855079098604,0.001,739.1132504999987
37,30.80625325188711,29.08021231721858,0.001,719.4249477999983
38,30.838836264667403,27.55942152505557,0.001,727.5807711999951
39,30.346167011918748,25.813844935177016,0.001,759.6318680000113
40,30.680036368270425,27.80445025929974,0.001,725.7824336999911
41,30.036199693670927,27.040769018939592,0.00098,723.9709881000017
42,29.856993156483526,26.70730917081017,0.0009603999999999999,744.2741039999964
43,29.608983058874074,26.189515110943336,0.0009411919999999999,719.6521332999982
44,28.89789322400969,26.331829010986834,0.0009223681599999998,739.7699895999976
45,29.020647938942574,25.998264990243793,0.0009039207967999998,733.2930648000038
46,28.876029301402035,25.52229945649643,0.0008858423808639998,728.6414994000079
47,28.432407180802727,26.040265270131584,0.0008681255332467198,835.40402300001
48,28.535807533350784,26.48720454177655,0.0008507630225817853,851.1357418999833
49,28.112282893058463,27.413733583302847,0.0008337477621301496,789.2703165999847
50,28.287195786211065,25.552531717838182,0.0008170728068875465,840.5042865000141
51,28.309625083413536,24.836059625484506,0.0008007313507497956,807.4373178999813
52,27.7797885820218,24.816477798134844,0.0007847167237347997,794.8134161000198
53,27.587458180181834,24.924838332040878,0.0007690223892601037,765.660033400025
54,27.61394643300878,26.57453185583638,0.0007536419414749016,791.9697230000165
55,27.343563647950173,28.934382256394013,0.0007385691026454036,779.6384898999822
56,26.561582492023412,24.41658160635041,0.0007237977205924955,763.1808263999992
57,26.821736398357515,26.094724497797326,0.0007093217661806456,789.8738844000036
58,27.147317104061408,24.554038593551052,0.0006951353308570327,815.6608467999904
59,26.40369612923289,25.171036733906938,0.000681232624239892,802.1301877999795
60,26.285842142267402,23.382156809624483,0.0006676079717550942,793.2279452999937
