epoch,train_loss,valid_loss,learning_rate,time_taken
1,65.98618626110579,45.70930132260125,0.001,718.0814229999999
2,43.30485823107245,35.45224538655466,0.001,798.0533944999997
3,36.82918395538234,32.987356090234144,0.001,743.9634544999999
4,34.582100108180946,28.897620047913275,0.001,748.1434878000005
5,32.14205819762628,30.375166062072676,0.001,778.1994085000006
6,30.95490307308699,30.408659142419882,0.001,731.8015333000003
7,29.954414414574842,26.937338578411758,0.001,700.1274856
8,28.698927059327833,24.43298221096167,0.001,732.6090744999992
9,28.34135051299844,24.37542864550957,0.001,729.1953291
10,27.24285073105344,22.576699583818577,0.001,739.8284566000002
11,27.348495686911303,24.681320182725308,0.001,741.6471207999984
12,26.49053242739293,23.320581581455716,0.001,746.7713162
13,26.3125799999053,22.495601252701814,0.001,752.6595646000005
14,25.321839389732602,22.2859342238695,0.001,664.4052326000001
15,25.467330740628306,20.722272931110954,0.001,648.0015787000011
16,24.56312899158082,21.2435910763498,0.001,669.7840512999992
17,24.965148028716595,20.363767925401298,0.001,657.9522276999996
18,24.671344869012003,20.889913861961826,0.001,643.5176986000006
19,23.822605805577986,21.778678567733266,0.001,654.6272171
20,23.731801162303853,23.416024779305523,0.001,678.0132818000002
21,23.81459504186818,19.290897528256316,0.001,645.0772283000006
22,23.548742616309518,24.284190055759943,0.001,667.1091202999996
23,23.16221442393421,20.558758484277,0.001,642.2592218000027
24,22.890129725209867,19.24774146246899,0.001,657.1242638000003
25,22.38593776398531,20.309497164278124,0.001,649.2037885999998
26,22.908326268932186,28.73682866861928,0.001,647.1240483999973
27,22.256584317426338,18.98941389954207,0.001,649.529013899999
28,22.250014207915605,19.096012093283225,0.001,648.4782875000019
29,21.73847444598886,18.465410474633927,0.001,656.9331679999996
30,20.869367198970078,17.98843925201164,0.001,652.6161495999986
31,21.360194020715692,18.752791364255266,0.001,669.4131917000013
32,21.078099108904244,16.810563843799873,0.001,653.6352227999996
33,20.49340079360548,18.280033500267976,0.001,671.174778800003
34,20.26730108639132,17.059104508792913,0.001,661.9993866000004
35,20.36208165475389,19.494351018409667,0.001,661.0316139999995
36,20.246787531709,18.6914409418224,0.001,662.1181491999996
37,20.30988566510755,17.386322399555272,0.001,679.7025673000026
38,19.65985258507178,18.509951530663255,0.001,682.9621162000003
39,19.48469086032992,19.2486088332093,0.001,664.4138299000006
40,18.840313464809935,17.992276703343457,0.001,657.3386828999974
41,19.349997263301354,17.514945065966845,0.00098,708.9935690999991
42,18.612190303340697,19.085889749837378,0.0009603999999999999,745.7585390999993
43,18.2584495036687,17.507214948806148,0.0009411919999999999,818.5869970999993
44,18.119151680555994,17.00621760088987,0.0009223681599999998,847.1128645999997
45,17.685008688752404,16.08961288662948,0.0009039207967999998,1005.9411284999951
