,PAR,date
2183,0.36466666700000006,4/4/15 0:30
2184,0.36166666700000005,4/4/15 1:00
2185,0.36466666700000006,4/4/15 1:30
2186,0.36200000000000004,4/4/15 2:00
2187,0.360833333,4/4/15 2:30
2188,0.36166666700000005,4/4/15 3:00
2189,0.36266666700000005,4/4/15 3:30
2190,0.362833333,4/4/15 4:00
2191,0.36216666700000005,4/4/15 4:30
2192,0.36266666700000005,4/4/15 5:00
2193,0.36,4/4/15 5:30
2194,5.376666667,4/4/15 6:00
2195,64.98333333,4/4/15 6:30
2196,326.0666667,4/4/15 7:00
2197,432.66666669999995,4/4/15 7:30
2198,656.5333333,4/4/15 8:00
2199,777.65,4/4/15 8:30
2200,1076.25,4/4/15 9:00
2201,1155.166667,4/4/15 9:30
2202,1533.0,4/4/15 10:00
2203,1821.0,4/4/15 10:30
2204,1594.0,4/4/15 11:00
2205,2061.833333,4/4/15 11:30
2206,2235.166667,4/4/15 12:00
2207,2240.666667,4/4/15 12:30
2208,1862.1666670000002,4/4/15 13:00
2209,2024.1666670000002,4/4/15 13:30
2210,1713.0,4/4/15 14:00
2211,1705.6666670000002,4/4/15 14:30
2212,1381.0,4/4/15 15:00
2213,1297.166667,4/4/15 15:30
2214,1007.666667,4/4/15 16:00
2215,599.7,4/4/15 16:30
2216,429.95,4/4/15 17:00
2217,203.5333333,4/4/15 17:30
2218,66.02333333,4/4/15 18:00
2219,3.471666667,4/4/15 18:30
2220,0.3645,4/4/15 19:00
2221,0.367333333,4/4/15 19:30
2222,0.368,4/4/15 20:00
2223,0.363833333,4/4/15 20:30
2224,0.365,4/4/15 21:00
2225,0.365333333,4/4/15 21:30
2226,0.3645,4/4/15 22:00
2227,0.366,4/4/15 22:30
2228,0.366333333,4/4/15 23:00
2229,0.36216666700000005,4/4/15 23:30
2230,0.363833333,4/5/15 0:00
2231,0.363333333,4/5/15 0:30
2232,0.366333333,4/5/15 1:00
2233,0.364333333,4/5/15 1:30
2234,0.36200000000000004,4/5/15 2:00
2235,0.360833333,4/5/15 2:30
2236,0.361,4/5/15 3:00
2237,0.36116666700000005,4/5/15 3:30
2238,0.361,4/5/15 4:00
2239,0.3605,4/5/15 4:30
2240,0.361333333,4/5/15 5:00
2241,0.36200000000000004,4/5/15 5:30
2242,8.4325,4/5/15 6:00
2243,117.97666670000001,4/5/15 6:30
2244,366.03333330000004,4/5/15 7:00
2245,595.9833332999999,4/5/15 7:30
2246,894.5,4/5/15 8:00
2247,1087.333333,4/5/15 8:30
2248,1213.666667,4/5/15 9:00
2249,1262.5,4/5/15 9:30
2250,1832.8333329999998,4/5/15 10:00
2251,2034.5,4/5/15 10:30
2252,2195.5,4/5/15 11:00
2253,2203.833333,4/5/15 11:30
2254,2258.166667,4/5/15 12:00
2255,2272.833333,4/5/15 12:30
2256,2221.833333,4/5/15 13:00
2257,2044.1666670000002,4/5/15 13:30
2258,1944.3333329999998,4/5/15 14:00
2259,1757.1666670000002,4/5/15 14:30
2260,1541.833333,4/5/15 15:00
2261,1290.166667,4/5/15 15:30
2262,1073.5,4/5/15 16:00
2263,762.4,4/5/15 16:30
2264,538.3,4/5/15 17:00
2265,286.6666667,4/5/15 17:30
2266,73.93333333,4/5/15 18:00
2267,3.8193333330000003,4/5/15 18:30
2268,0.365,4/5/15 19:00
2269,0.364333333,4/5/15 19:30
2270,0.368166667,4/5/15 20:00
2271,0.36316666700000005,4/5/15 20:30
2272,0.36466666700000006,4/5/15 21:00
2273,0.365,4/5/15 21:30
2274,0.36266666700000005,4/5/15 22:00
2275,0.363333333,4/5/15 22:30
2276,0.364,4/5/15 23:00
2277,0.364,4/5/15 23:30
2278,0.363,4/6/15 0:00
2279,0.364833333,4/6/15 0:30
2280,0.3625,4/6/15 1:00
2281,0.363,4/6/15 1:30
2282,0.363,4/6/15 2:00
2283,0.365333333,4/6/15 2:30
2284,0.36566666700000006,4/6/15 3:00
2285,0.364,4/6/15 3:30
2286,0.369166667,4/6/15 4:00
2287,0.3645,4/6/15 4:30
2288,0.36016666700000005,4/6/15 5:00
2289,0.364333333,4/6/15 5:30
2290,8.722166667,4/6/15 6:00
2291,127.35166670000001,4/6/15 6:30
2292,363.5833333,4/6/15 7:00
2293,611.7,4/6/15 7:30
2294,950.0,4/6/15 8:00
2295,1140.333333,4/6/15 8:30
2296,1438.333333,4/6/15 9:00
2297,1690.1666670000002,4/6/15 9:30
2298,1902.5,4/6/15 10:00
2299,2036.6666670000002,4/6/15 10:30
2300,2174.833333,4/6/15 11:00
2301,2227.0,4/6/15 11:30
2302,2243.0,4/6/15 12:00
2303,2240.0,4/6/15 12:30
2304,2189.333333,4/6/15 13:00
2305,2056.5,4/6/15 13:30
2306,1917.6666670000002,4/6/15 14:00
2307,1583.5,4/6/15 14:30
2308,1420.0,4/6/15 15:00
2309,1314.166667,4/6/15 15:30
2310,1094.666667,4/6/15 16:00
2311,724.25,4/6/15 16:30
2312,289.7,4/6/15 17:00
2313,223.6,4/6/15 17:30
2314,54.21166667,4/6/15 18:00
2315,2.921333333,4/6/15 18:30
2316,0.367333333,4/6/15 19:00
2317,0.371833333,4/6/15 19:30
2318,0.365333333,4/6/15 20:00
2319,0.366,4/6/15 20:30
2320,0.367833333,4/6/15 21:00
2321,0.363,4/6/15 21:30
2322,0.36366666700000005,4/6/15 22:00
2323,0.36666666700000006,4/6/15 22:30
2324,0.366,4/6/15 23:00
2325,0.369833333,4/6/15 23:30
2326,0.36566666700000006,4/7/15 0:00
2327,0.362333333,4/7/15 0:30
2328,0.364,4/7/15 1:00
2329,0.36466666700000006,4/7/15 1:30
2330,0.36616666700000006,4/7/15 2:00
2331,0.3625,4/7/15 2:30
2332,0.358833333,4/7/15 3:00
2333,0.362833333,4/7/15 3:30
2334,0.36216666700000005,4/7/15 4:00
2335,0.36366666700000005,4/7/15 4:30
2336,0.36016666700000005,4/7/15 5:00
2337,0.36200000000000004,4/7/15 5:30
2338,8.597333333,4/7/15 6:00
2339,117.69166670000001,4/7/15 6:30
2340,193.66666669999998,4/7/15 7:00
2341,584.5833332999999,4/7/15 7:30
2342,957.6666667000002,4/7/15 8:00
2343,905.6166667000001,4/7/15 8:30
2344,1096.883333,4/7/15 9:00
2345,1345.016667,4/7/15 9:30
2346,1342.333333,4/7/15 10:00
2347,1723.6666670000002,4/7/15 10:30
2348,2074.166667,4/7/15 11:00
2349,2220.166667,4/7/15 11:30
2350,2270.0,4/7/15 12:00
2351,2248.666667,4/7/15 12:30
2352,1989.6666670000002,4/7/15 13:00
2353,1910.6666670000002,4/7/15 13:30
2354,1765.3333329999998,4/7/15 14:00
2355,1563.833333,4/7/15 14:30
2356,1244.5,4/7/15 15:00
2357,1107.383333,4/7/15 15:30
2358,616.7333332999999,4/7/15 16:00
2359,511.9,4/7/15 16:30
2360,322.7333333,4/7/15 17:00
2361,149.66666669999998,4/7/15 17:30
2362,46.51833333,4/7/15 18:00
2363,2.6310000000000002,4/7/15 18:30
2364,0.362333333,4/7/15 19:00
2365,0.366333333,4/7/15 19:30
2366,0.3655,4/7/15 20:00
2367,0.36466666700000006,4/7/15 20:30
2368,0.363833333,4/7/15 21:00
2369,0.364,4/7/15 21:30
2370,0.362333333,4/7/15 22:00
2371,0.36366666700000005,4/7/15 22:30
2372,0.365,4/7/15 23:00
2373,0.363333333,4/7/15 23:30
2374,0.365,4/8/15 0:00
2375,0.36166666700000005,4/8/15 0:30
2376,0.36366666700000005,4/8/15 1:00
2377,0.361833333,4/8/15 1:30
2378,0.36200000000000004,4/8/15 2:00
2379,0.358833333,4/8/15 2:30
2380,0.36200000000000004,4/8/15 3:00
2381,0.359333333,4/8/15 3:30
2382,0.360333333,4/8/15 4:00
2383,0.35966666700000005,4/8/15 4:30
2384,0.359333333,4/8/15 5:00
2385,0.36200000000000004,4/8/15 5:30
2386,5.116833333,4/8/15 6:00
2387,50.005,4/8/15 6:30
2388,133.3933333,4/8/15 7:00
2389,655.9333333,4/8/15 7:30
2390,868.3833332999999,4/8/15 8:00
2391,1180.333333,4/8/15 8:30
2392,765.5,4/8/15 9:00
2393,1493.483333,4/8/15 9:30
2394,958.75,4/8/15 10:00
2395,1831.3333329999998,4/8/15 10:30
2396,1978.8333329999998,4/8/15 11:00
2397,2148.0,4/8/15 11:30
2398,2225.166667,4/8/15 12:00
2399,2230.833333,4/8/15 12:30
2400,2035.6666670000002,4/8/15 13:00
2401,2124.333333,4/8/15 13:30
2402,1626.0,4/8/15 14:00
2403,1610.0,4/8/15 14:30
2404,1263.333333,4/8/15 15:00
2405,946.65,4/8/15 15:30
2406,979.0,4/8/15 16:00
2407,753.05,4/8/15 16:30
2408,411.1166667,4/8/15 17:00
2409,211.66666669999998,4/8/15 17:30
2410,63.96833333,4/8/15 18:00
2411,2.782,4/8/15 18:30
2412,0.3665,4/8/15 19:00
2413,0.368833333,4/8/15 19:30
2414,0.368,4/8/15 20:00
2415,0.36666666700000006,4/8/15 20:30
2416,0.367166667,4/8/15 21:00
2417,0.366833333,4/8/15 21:30
2418,0.366,4/8/15 22:00
2419,0.366,4/8/15 22:30
2420,0.365333333,4/8/15 23:00
2421,0.3615,4/8/15 23:30
2422,0.363833333,4/9/15 0:00
2423,0.3635,4/9/15 0:30
2424,0.363833333,4/9/15 1:00
2425,0.36216666700000005,4/9/15 1:30
2426,0.36166666700000005,4/9/15 2:00
2427,0.3615,4/9/15 2:30
2428,0.36016666700000005,4/9/15 3:00
2429,0.35966666700000005,4/9/15 3:30
2430,0.36200000000000004,4/9/15 4:00
2431,0.362833333,4/9/15 4:30
2432,0.3615,4/9/15 5:00
2433,0.361833333,4/9/15 5:30
2434,9.167833332999999,4/9/15 6:00
2435,103.9116667,4/9/15 6:30
2436,365.4,4/9/15 7:00
2437,611.2166667,4/9/15 7:30
2438,906.6,4/9/15 8:00
2439,1098.333333,4/9/15 8:30
2440,1460.333333,4/9/15 9:00
2441,1529.833333,4/9/15 9:30
2442,1277.566667,4/9/15 10:00
2443,1620.75,4/9/15 10:30
2444,1751.5,4/9/15 11:00
2445,1777.0,4/9/15 12:30
2446,1692.0,4/9/15 13:00
2447,1875.8333329999998,4/9/15 13:30
2448,1579.5,4/9/15 14:00
2449,1532.833333,4/9/15 14:30
2450,1352.166667,4/9/15 15:00
2451,1139.333333,4/9/15 15:30
2452,853.4833332999999,4/9/15 16:00
2453,626.9333333,4/9/15 16:30
2454,359.4166667,4/9/15 17:00
2455,222.68333330000002,4/9/15 17:30
2456,43.85166667,4/9/15 18:00
2457,2.3615,4/9/15 18:30
2458,0.373666667,4/9/15 19:00
2459,0.373166667,4/9/15 19:30
2460,0.3745,4/9/15 20:00
2461,0.373666667,4/9/15 20:30
2462,0.3745,4/9/15 21:00
2463,0.371,4/9/15 21:30
2464,0.374833333,4/9/15 22:00
2465,0.3725,4/9/15 22:30
2466,0.371833333,4/9/15 23:00
2467,0.3735,4/9/15 23:30
2468,0.372166667,4/10/15 0:00
2469,0.3745,4/10/15 0:30
2470,0.372666667,4/10/15 1:00
2471,0.369166667,4/10/15 1:30
2472,0.370666667,4/10/15 2:00
2473,0.371333333,4/10/15 2:30
2474,0.373,4/10/15 3:00
2475,0.373833333,4/10/15 3:30
2476,0.373833333,4/10/15 4:00
2477,0.37200000000000005,4/10/15 4:30
2478,0.373666667,4/10/15 5:00
2479,0.377333333,4/10/15 5:30
2480,9.1435,4/10/15 6:00
2481,80.81166667,4/10/15 6:30
2482,121.58333329999999,4/10/15 7:00
2483,313.3166667,4/10/15 7:30
2484,743.3,4/10/15 8:00
2485,1037.5,4/10/15 8:30
2486,783.0166667000001,4/10/15 9:00
2487,1282.016667,4/10/15 9:30
2488,1833.1666670000002,4/10/15 10:00
2489,1303.933333,4/10/15 10:30
2490,1547.833333,4/10/15 11:00
2491,1317.833333,4/10/15 11:30
2492,1905.8333329999998,4/10/15 12:00
2493,1678.1666670000002,4/10/15 12:30
2494,1954.1666670000002,4/10/15 13:00
2495,2001.8333329999998,4/10/15 13:30
2496,1824.0,4/10/15 14:00
2497,1263.0,4/10/15 14:30
2498,1142.85,4/10/15 15:00
2499,1110.5,4/10/15 15:30
