epoch,train_loss,valid_loss,learning_rate,time_taken
1,44.18840570256802,41.57960974325345,0.001,183.27404729999762
2,37.35390583553471,29.144880758026453,0.001,184.80447260000074
3,31.205655644167685,35.78546371891743,0.001,186.4606496000015
4,26.523795885801466,22.22269890252061,0.001,172.62205190000168
5,22.72685336342799,17.515229119141917,0.001,172.80335229999764
6,20.154197355224543,14.322582177759156,0.001,168.17635090000113
7,18.74590305374213,15.402323219074509,0.001,168.66041739999855
8,16.924883777736337,13.536139346835181,0.001,168.41388970000116
9,16.671781003889897,12.546807620586373,0.001,178.89961629999743
10,15.610448826648705,12.254532826023073,0.001,180.5865980999988
11,14.24732209672323,14.208073111265664,0.001,178.65476720000152
12,14.367371847873093,11.028602703584461,0.001,182.92779529999825
13,13.441908465880974,15.338722489128902,0.001,193.2749984000002
14,12.613693041827089,11.767457342288626,0.001,183.47244890000002
15,13.13014648723723,11.665859729814247,0.001,200.79125540000314
16,12.335885810991543,11.236066396927505,0.001,195.2667748999993
17,12.112589856705132,11.797147077016943,0.001,199.5931821000013
18,12.075520653011376,12.169632324963574,0.001,190.40015929999572
19,12.143055529439096,11.334313078013462,0.001,184.61497450000024
20,11.647399993173915,12.0176317603804,0.001,201.83912570000393
21,11.31155909212385,9.920215635201124,0.001,194.72159570000076
22,11.079867793893905,12.529280759452835,0.001,191.13342860000557
23,11.389268374307331,10.391042263283738,0.001,184.59602409999934
24,11.13007165334181,9.905199282399312,0.001,193.71927909999795
25,10.375154603647326,10.999980371445417,0.001,181.19182159999764
26,10.699363243044516,10.562342288529896,0.001,185.8000020000036
27,10.312812731103532,8.822626422709368,0.001,186.5523358999999
28,9.91970734918404,14.314940677383753,0.001,190.90448330000072
29,10.119681914345815,9.908093769455284,0.001,200.6664299999975
30,9.78998545572812,10.106798903092624,0.001,197.54398349999974
31,9.299975826535174,10.259014855725617,0.001,177.78899050000473
32,9.330375469650821,9.682665782914622,0.001,165.05383689999871
33,9.22791633735647,10.972427028267989,0.001,171.0465742000015
34,9.05259997677117,8.953243056909864,0.001,175.45608989999891
35,8.892089132019269,9.816299548533959,0.001,176.8987830000042
36,8.933464096023794,8.381923992898109,0.001,178.86533469999995
37,8.500174296575679,8.034419989110681,0.001,175.69224250000116
38,8.128471524159528,9.600251174465878,0.001,175.3026009000023
39,8.3665567779328,8.170264028335415,0.001,173.66884579999896
40,8.265288771207313,9.615623899948174,0.001,173.91363170000113
41,8.371220712021588,9.475677333126857,0.00098,179.3413387000037
42,8.43629733580038,8.405136798603797,0.0009603999999999999,173.8300578000053
43,7.99021426041167,9.464421727203243,0.0009411919999999999,186.17491280000104
44,7.912307983048727,8.956665340107023,0.0009223681599999998,184.52927310000086
45,7.390105377828524,8.8370323297311,0.0009039207967999998,181.28700109999772
46,7.241890482100258,8.41948983381231,0.0008858423808639998,182.01549450000311
47,7.205186563341924,8.167819776572287,0.0008681255332467198,185.98566949999804
48,7.136504869321379,8.79203489352399,0.0008507630225817853,179.58903250000003
49,7.150063109409198,8.11433942627719,0.0008337477621301496,178.17280009999376
50,7.460774364349286,7.4043969447746525,0.0008170728068875465,173.83206219999556
51,6.687757150318938,7.930533112855408,0.0008007313507497956,172.54897940000228
52,6.767115677650936,7.881170443075848,0.0007847167237347997,171.26524979999522
53,6.178754163817618,9.360873850663816,0.0007690223892601037,177.8767738000024
54,6.937015168731684,7.483670518755561,0.0007536419414749016,176.96609360000002
55,6.602455687044091,7.648619327994841,0.0007385691026454036,178.25366380000196
56,6.430703283524981,7.5846248338893645,0.0007237977205924955,177.3719157000014
57,6.304087565414217,9.032195225006014,0.0007093217661806456,176.4647216000012
58,6.422515102423572,7.123699434424244,0.0006951353308570327,173.7831518000021
59,5.78993466524743,8.464146667460756,0.000681232624239892,189.21413200000097
60,5.7970978757914375,6.997336494406377,0.0006676079717550942,180.93540419999772
