epoch,train_loss,valid_loss,learning_rate,time_taken
1,32.39653463814818,24.355655307092036,0.001,99.81087750000006
2,24.612121180673125,17.20453285323787,0.001,96.41846759999999
3,20.179742908962233,18.273574848465508,0.001,96.36016729999983
4,17.385592746414535,13.963910133100404,0.001,95.81535369999983
5,14.526150649946038,9.917360275529967,0.001,101.73141040000019
6,12.812062803877541,11.015375558797478,0.001,96.49970359999998
