epoch,train_loss,valid_loss,learning_rate,time_taken
1,14.027838123890154,8.839684002902878,0.001,121.9327597618103
2,10.394517053953948,5.840741628758698,0.001,123.05874848365784
3,9.450711134150794,6.166167973522171,0.001,126.32899737358093
4,8.690747244703607,5.941017248953481,0.001,122.40150713920593
5,8.139257252462428,5.562783290427994,0.001,119.65884447097778
6,7.7005991358522135,5.122871633307392,0.001,119.89620923995972
7,7.420109038149985,6.0621623574975,0.001,119.63790106773376
8,7.557331935385908,5.197271030262647,0.001,119.8204116821289
9,7.149514808775623,4.176743343769316,0.001,119.62493538856506
10,6.533971382173496,4.811601611959982,0.001,123.1764326095581
11,6.483947011003598,4.331892903701243,0.001,144.24088144302368
12,6.41964942692081,3.960711506020975,0.001,124.98537063598633
13,6.107113500900041,4.197391688111294,0.001,119.6209454536438
14,5.91038071110013,3.706994536388443,0.001,119.53118562698364
15,6.139605812134395,4.252334410925785,0.001,119.74661111831665
16,5.792232235634788,3.927381501789112,0.001,119.74960136413574
17,5.95412811988027,4.710490426219317,0.001,119.34169363975525
18,6.396734691146498,3.616950680119583,0.001,119.51024198532104
19,5.959264384315334,4.014787795890375,0.001,119.42147946357727
20,5.869329508576449,3.9785388084759274,0.001,119.3606424331665
21,5.542429591645752,3.332848892447008,0.001,119.50425887107849
22,5.302300527377865,4.176830317394667,0.001,119.35266399383545
23,5.5738669939143985,4.078345763315243,0.001,119.3865737915039
24,5.4232316311440325,3.4227958553103335,0.001,119.46636128425598
25,5.224349270708401,3.2685173799792135,0.001,119.40452480316162
26,5.305750830620867,3.5821362212003467,0.001,119.47334218025208
27,5.241562299184281,3.1297530125811757,0.001,119.3127703666687
28,5.074475193145878,3.3253984296642454,0.001,119.58204936981201
29,5.251312650723175,4.054712084303814,0.001,119.42347383499146
30,5.051103070497105,3.266913717723938,0.001,119.38856744766235
31,4.863609521045161,3.2490678330460394,0.001,119.4613721370697
32,5.2720930776696715,3.7759822660470865,0.001,119.24195909500122
33,5.21976273891289,2.840795475351383,0.001,119.5670907497406
34,5.009801425162813,3.0262235090789567,0.001,119.29382085800171
35,4.662453092399195,3.255762951663766,0.001,119.57207584381104
36,4.8848785512353,4.085308231086845,0.001,119.46735644340515
37,4.735911935983663,3.4488370794342806,0.001,119.35765051841736
38,4.86941091874975,3.363833276992775,0.001,119.5431535243988
39,4.967838446068702,3.3680196510130664,0.001,119.4972755908966
40,5.354747176250965,3.6917517815393754,0.001,120.38789367675781
41,4.844101923613349,3.4664634624087953,0.00098,119.49129319190979
42,4.776133566517765,3.7694714267652825,0.0009603999999999999,119.66383051872253
43,4.98242258096903,3.5504209421782855,0.0009411919999999999,119.70272731781006
44,4.628295127200578,3.044423520505666,0.0009223681599999998,119.39854049682617
45,4.660061841537849,3.499796451800373,0.0009039207967999998,119.23697328567505
46,4.361770889303883,3.6656035469822674,0.0008858423808639998,119.2339813709259
47,4.979164643098594,2.8754381697728815,0.0008681255332467198,119.3017988204956
48,4.323920915947043,2.6476884044973974,0.0008507630225817853,119.28683972358704
49,4.539582161143728,2.7855502688196077,0.0008337477621301496,119.41350150108337
50,4.801307663660929,2.583433836698532,0.0008170728068875465,119.44342136383057
51,4.3258390045069275,2.5519726579763975,0.0008007313507497956,119.65285992622375
52,4.292082911809155,2.548027578459318,0.0007847167237347997,119.6767954826355
53,4.460136801566597,3.002165515287464,0.0007690223892601037,119.47733068466187
54,4.166443075202957,2.880239840819541,0.0007536419414749016,119.29681277275085
55,4.0580543508235545,2.601763260791976,0.0007385691026454036,119.377596616745
56,4.173715380811745,2.5814901130845347,0.0007237977205924955,119.36263656616211
57,4.0394031126529475,2.6179748957019404,0.0007093217661806456,119.78051853179932
58,3.8605179736700443,2.5106097552999556,0.0006951353308570327,119.32573556900024
59,3.8141890277996966,3.1059159157404386,0.000681232624239892,119.42347431182861
60,4.201035773129137,2.535902969153279,0.0006676079717550942,119.3456826210022
61,4.189859269639787,2.514312428188514,0.0006542558123199924,119.3606424331665
62,3.825831637066494,2.8812995934747603,0.0006411706960735925,119.41150569915771
63,4.235939887621714,2.735622439607681,0.0006283472821521206,119.40352725982666
