epoch,train_loss,valid_loss,learning_rate,time_taken
1,55.39464431899776,33.52376658339767,0.001,999.6661667000008
2,35.89239663369349,27.916595478723035,0.001,916.9161736000024
3,32.31003639880654,26.99743313591264,0.001,905.306765500005
4,30.557638505496044,24.8479979349171,0.001,913.5611871000001
5,29.16439178903107,21.925540958367378,0.001,936.902854699998
6,28.220321761736226,21.83130824387749,0.001,910.6038705000028
7,27.531148870352883,22.96961024319361,0.001,903.7620585000041
8,26.588287517686698,21.499643683674137,0.001,929.3514759999962
9,25.9736753036656,19.702079726374127,0.001,926.1258481000041
10,25.538655893013747,19.803876077762357,0.001,1006.5492849000002
11,25.291752290984107,18.90247042767242,0.001,979.138880999999
12,25.076983384063205,25.958761587514584,0.001,965.2085946000007
13,24.87040931488332,18.06863247346034,0.001,931.7054178000035
14,24.114862125143826,19.122501744850695,0.001,967.4815648000003
15,24.209691328663126,18.359750154692644,0.001,902.1320613000062
16,23.710463341805436,18.617238628745838,0.001,871.6692465000015
17,23.355942213202344,17.309169769395844,0.001,877.140570100004
18,22.70226699319198,17.346546808901717,0.001,874.9538536999971
19,22.427175374470337,17.500407348377255,0.001,1013.1921357000028
20,22.47430762350222,23.100089316800446,0.001,995.0190554000001
21,22.733611728210228,21.46311695781892,0.001,1020.5496764000054
22,22.1352930804841,17.260000383644773,0.001,948.5228229999993
23,22.048020728545236,17.818911237341705,0.001,969.3690185999949
24,21.700242651847585,16.554346503243092,0.001,931.244388900006
25,21.540460078837487,16.401989860113428,0.001,997.4395117000022
26,21.843051963732922,15.12371395318252,0.001,1039.671571400002
27,21.146413717463034,15.79803756582239,0.001,994.8220139999976
28,21.211201814044685,15.301019782675588,0.001,994.9030930000008
29,20.91444241623589,16.431329720324936,0.001,1035.623438100003
30,21.19763312002137,17.82761854500601,0.001,1092.494412400003
31,20.681761340705922,17.117894848944275,0.001,992.8326526000019
32,20.750055266062574,15.91930829316373,0.001,944.6322810999991
33,20.467804832238727,16.45622116760045,0.001,1089.7808616000038
34,20.460590661598317,16.673874664377895,0.001,1167.8847869999954
35,20.051112467332352,16.119919001010427,0.001,1312.3225195000123
36,19.837719110580146,16.134154806238325,0.001,1176.1876688000048
37,20.180802510554525,15.175930077911923,0.001,1072.1376452000113
38,20.72006532191459,17.968601389962902,0.001,1067.5539657999907
39,20.409166557560155,15.000563019775855,0.001,1130.0360646000045
40,19.742082798648262,14.735813471063697,0.001,1031.4079730999947
41,20.090315161886657,15.72514386867222,0.00098,1028.1088877000002
42,19.46773135666194,18.203750870586312,0.0009603999999999999,980.2193635000003
43,18.940868286390526,28.91414755145098,0.0009411919999999999,957.1364020000037
44,19.268334132326444,14.08196248583978,0.0009223681599999998,1061.7056800999999
45,18.611951712847137,14.293548777123412,0.0009039207967999998,1541.7400721000013
